transaction_id,mall_name,branch_name,transaction_date,tax_amount,transaction_amount,transaction_type,transaction_status,transaction_date_iso
JO-2504-8520-45760,Y Mall,Y Mall Tla'a Al-Ali,2025-02-04 14:32:00,0.15,2.04,Sale,Completed,2025-02-04T14:32:00
JO-2504-2266-89795,Y Mall,Y Mall Shmeisani,2025-02-04 14:31:00,0.24,3.27,Sale,Completed,2025-02-04T14:31:00
JO-2504-7683-47211,C Mall,C Mall Irbid,2025-02-04 14:18:00,0.48,6.55,Sale,Completed,2025-02-04T14:18:00
JO-2504-2422-34950,C Mall,C Mall Aqaba,2025-02-04 14:12:00,1.99,26.88,Sale,Completed,2025-02-04T14:12:00
JO-2504-7419-89339,Y Mall,Y Mall Tla'a Al-Ali,2025-02-04 14:11:00,0.24,3.27,Sale,Completed,2025-02-04T14:11:00
JO-2504-6979-69086,Z Mall,Z Mall Al Jubeiha,2025-02-04 14:06:00,0.24,3.27,Sale,Completed,2025-02-04T14:06:00
JO-2504-7740-44977,Z Mall,Z Mall Al Jubeiha,2025-02-04 14:06:00,0.24,3.27,Sale,Completed,2025-02-04T14:06:00
JO-2504-5966-68604,C Mall,C Mall Amman,2025-02-04 14:05:00,0.24,3.27,Sale,Completed,2025-02-04T14:05:00
JO-2504-9508-19650,C Mall,C Mall Aqaba,2025-02-04 13:46:00,0.24,3.27,Sale,Completed,2025-02-04T13:46:00
JO-2504-6805-51035,Z Mall,Z Mall Gardens,2025-02-04 13:45:00,1.49,20.1,Sale,Completed,2025-02-04T13:45:00
JO-2504-7630-60156,Z Mall,Z Mall Al Bayader,2025-02-04 13:34:00,0.48,6.55,Sale,Completed,2025-02-04T13:34:00
JO-2504-4368-45734,C Mall,C Mall Irbid,2025-02-04 13:33:00,0.28,3.8,Sale,Completed,2025-02-04T13:33:00
JO-2504-5269-35094,C Mall,C Mall Irbid,2025-02-04 13:32:00,1.2,16.22,Sale,Completed,2025-02-04T13:32:00
JO-2504-9551-13771,Y Mall,Y Mall Tla'a Al-Ali,2025-02-04 13:28:00,0.32,4.21,Sale,Completed,2025-02-04T13:28:00
JO-2504-9438-43907,Y Mall,Y Mall Shmeisani,2025-02-04 13:09:00,0.66,8.96,Sale,Completed,2025-02-04T13:09:00
JO-2504-8818-72647,Y Mall,Y Mall Dabouq,2025-02-04 13:09:00,1.08,14.63,Sale,Completed,2025-02-04T13:09:00
JO-2504-5983-57328,C Mall,C Mall Amman,2025-02-04 13:05:00,0.24,3.27,Sale,Completed,2025-02-04T13:05:00
JO-2504-8955-99361,C Mall,C Mall Irbid,2025-02-04 13:03:00,0.48,6.57,Sale,Completed,2025-02-04T13:03:00
JO-2504-7741-46927,C Mall,C Mall Amman,2025-02-04 13:02:00,1.21,16.38,Sale,Completed,2025-02-04T13:02:00
JO-2504-4581-81285,Y Mall,Y Mall Shmeisani,2025-02-04 12:31:00,0.24,3.27,Sale,Completed,2025-02-04T12:31:00
JO-2504-6829-19306,Z Mall,Z Mall Gardens,2025-02-04 12:27:00,0.83,11.23,Sale,Completed,2025-02-04T12:27:00
JO-2504-3569-60942,Z Mall,Z Mall Al Bayader,2025-02-04 12:25:00,0.93,12.64,Sale,Completed,2025-02-04T12:25:00
JO-2504-1816-30837,Y Mall,Y Mall Tla'a Al-Ali,2025-02-04 12:20:00,0.24,3.27,Sale,Completed,2025-02-04T12:20:00
JO-2504-9744-55770,C Mall,C Mall Aqaba,2025-02-04 12:10:00,0.24,3.27,Sale,Completed,2025-02-04T12:10:00
JO-2504-8391-93892,Y Mall,Y Mall Tla'a Al-Ali,2025-02-04 12:09:00,0.24,3.23,Sale,Completed,2025-02-04T12:09:00
JO-2504-3988-50513,Y Mall,Y Mall Shmeisani,2025-02-04 12:04:00,0.09,1.13,Sale,Completed,2025-02-04T12:04:00
JO-2504-5198-86776,Y Mall,Y Mall Shmeisani,2025-02-04 12:03:00,0.12,1.56,Sale,Completed,2025-02-04T12:03:00
JO-2504-2552-15415,Z Mall,Z Mall Al Bayader,2025-02-04 12:03:00,0.24,3.27,Sale,Completed,2025-02-04T12:03:00
JO-2504-9875-73296,Y Mall,Y Mall Tla'a Al-Ali,2025-02-04 11:53:00,0.48,6.55,Sale,Completed,2025-02-04T11:53:00
JO-2504-5971-76018,C Mall,C Mall Aqaba,2025-02-04 11:45:00,0.24,3.27,Sale,Completed,2025-02-04T11:45:00
JO-2504-9763-36474,C Mall,C Mall Aqaba,2025-02-04 10:19:00,0.78,10.44,Sale,Completed,2025-02-04T10:19:00
JO-2504-4499-25987,Y Mall,Y Mall Shmeisani,2025-02-04 10:11:00,0.24,3.27,Sale,Completed,2025-02-04T10:11:00
JO-2504-4634-34118,C Mall,C Mall Aqaba,2025-02-04 09:47:00,0.47,6.4,Sale,Completed,2025-02-04T09:47:00
JO-2504-5523-20268,Y Mall,Y Mall Shmeisani,2025-02-03 18:52:00,1.32,17.91,Sale,Completed,2025-02-03T18:52:00
JO-2504-2925-44992,Y Mall,Y Mall Dabouq,2025-02-03 18:40:00,0.87,11.79,Sale,Completed,2025-02-03T18:40:00
JO-2504-2970-81104,Z Mall,Z Mall Al Bayader,2025-02-03 17:29:00,0.44,5.97,Sale,Completed,2025-02-03T17:29:00
JO-2504-9004-57421,Z Mall,Z Mall Al Jubeiha,2025-02-03 17:28:00,1.99,26.88,Sale,Completed,2025-02-03T17:28:00
JO-2504-3469-72778,Z Mall,Z Mall Gardens,2025-02-03 16:46:00,0.72,9.75,Sale,Completed,2025-02-03T16:46:00
JO-2504-7548-81295,C Mall,C Mall Aqaba,2025-02-03 16:37:00,0.66,8.96,Sale,Completed,2025-02-03T16:37:00
JO-2504-3520-91816,C Mall,C Mall Amman,2025-02-03 15:45:00,1.02,13.67,Sale,Completed,2025-02-03T15:45:00
JO-2504-9126-57129,C Mall,C Mall Aqaba,2025-02-03 15:43:00,0.93,12.59,Sale,Completed,2025-02-03T15:43:00
JO-2504-2942-12196,C Mall,C Mall Irbid,2025-02-03 15:37:00,0.24,3.27,Sale,Completed,2025-02-03T15:37:00
JO-2504-4874-42818,C Mall,C Mall Amman,2025-02-03 15:35:00,0.66,8.96,Sale,Completed,2025-02-03T15:35:00
JO-2504-3128-94998,C Mall,C Mall Aqaba,2025-02-03 15:32:00,0.66,8.96,Sale,Completed,2025-02-03T15:32:00
JO-2504-7430-51099,Y Mall,Y Mall Tla'a Al-Ali,2025-02-03 15:24:00,0.37,4.91,Sale,Completed,2025-02-03T15:24:00
JO-2504-8310-90212,Y Mall,Y Mall Tla'a Al-Ali,2025-02-03 14:50:00,0.99,13.38,Sale,Completed,2025-02-03T14:50:00
JO-2504-3549-56011,Y Mall,Y Mall Tla'a Al-Ali,2025-02-03 14:31:00,0.28,3.8,Sale,Completed,2025-02-03T14:31:00
JO-2504-2617-62196,C Mall,C Mall Aqaba,2025-02-03 14:05:00,0.24,3.27,Sale,Completed,2025-02-03T14:05:00
JO-2504-2374-23020,Y Mall,Y Mall Shmeisani,2025-02-03 13:53:00,0.44,5.97,Sale,Completed,2025-02-03T13:53:00
JO-2504-4938-15332,Z Mall,Z Mall Gardens,2025-02-03 13:20:00,0.24,3.27,Sale,Completed,2025-02-03T13:20:00
JO-2504-7578-43455,Z Mall,Z Mall Al Bayader,2025-02-03 13:19:00,0.24,3.27,Sale,Completed,2025-02-03T13:19:00
JO-2504-7516-39450,Z Mall,Z Mall Al Jubeiha,2025-02-03 13:13:00,0.48,6.55,Sale,Completed,2025-02-03T13:13:00
JO-2504-9499-17445,Z Mall,Z Mall Al Jubeiha,2025-02-03 12:25:00,0.42,5.72,Sale,Completed,2025-02-03T12:25:00
JO-2504-8326-36863,Z Mall,Z Mall Gardens,2025-02-03 12:18:00,0.75,10.13,Sale,Completed,2025-02-03T12:18:00
JO-2504-5022-99291,Y Mall,Y Mall Tla'a Al-Ali,2025-02-03 11:59:00,0.24,3.27,Sale,Completed,2025-02-03T11:59:00
JO-2504-4186-88693,C Mall,C Mall Irbid,2025-02-03 11:46:00,0.24,3.27,Sale,Completed,2025-02-03T11:46:00
JO-2504-7107-84397,C Mall,C Mall Amman,2025-02-03 11:38:00,0.28,3.8,Sale,Completed,2025-02-03T11:38:00
JO-2504-5260-72447,Y Mall,Y Mall Tla'a Al-Ali,2025-02-03 11:26:00,0.7,9.47,Sale,Completed,2025-02-03T11:26:00
JO-2504-2193-84482,Z Mall,Z Mall Gardens,2025-02-03 10:28:00,0.74,9.88,Sale,Completed,2025-02-03T10:28:00
JO-2504-1324-68100,Y Mall,Y Mall Tla'a Al-Ali,2025-02-03 10:25:00,0.48,6.55,Sale,Completed,2025-02-03T10:25:00
JO-2504-1513-91445,Z Mall,Z Mall Al Bayader,2025-02-03 10:22:00,0.28,3.8,Sale,Completed,2025-02-03T10:22:00
JO-2504-3498-47129,Y Mall,Y Mall Dabouq,2025-02-03 10:20:00,0.66,8.96,Refund,Completed,2025-02-03T10:20:00
JO-2504-4978-73489,C Mall,C Mall Aqaba,2025-02-03 10:16:00,0.44,5.97,Sale,Completed,2025-02-03T10:16:00
JO-2504-9574-45402,C Mall,C Mall Amman,2025-02-03 10:01:00,0.24,3.27,Sale,Completed,2025-02-03T10:01:00
JO-2504-4072-22640,C Mall,C Mall Aqaba,2025-02-03 09:51:00,0.33,4.45,Sale,Completed,2025-02-03T09:51:00
JO-2504-1484-70921,Y Mall,Y Mall Dabouq,2025-02-03 09:23:00,2.47,33.32,Sale,Completed,2025-02-03T09:23:00
JO-2504-8802-10245,C Mall,C Mall Irbid,2025-02-02 19:11:00,0.33,4.43,Sale,Completed,2025-02-02T19:11:00
JO-2504-4629-96860,C Mall,C Mall Irbid,2025-02-02 19:09:00,1.28,17.26,Sale,Completed,2025-02-02T19:09:00
JO-2504-4428-74042,Z Mall,Z Mall Al Bayader,2025-02-02 19:06:00,1.13,15.41,Sale,Completed,2025-02-02T19:06:00
JO-2504-8102-30682,Z Mall,Z Mall Gardens,2025-02-02 19:00:00,0.44,5.97,Sale,Completed,2025-02-02T19:00:00
JO-2504-6031-56189,Z Mall,Z Mall Al Bayader,2025-02-02 18:57:00,0.41,5.5,Sale,Completed,2025-02-02T18:57:00
JO-2504-3273-77486,Z Mall,Z Mall Gardens,2025-02-02 18:57:00,0.71,9.74,Sale,Completed,2025-02-02T18:57:00
JO-2504-5175-59428,Y Mall,Y Mall Dabouq,2025-02-02 18:56:00,0.46,6.24,Sale,Completed,2025-02-02T18:56:00
JO-2504-4644-75481,C Mall,C Mall Aqaba,2025-02-02 16:17:00,0.28,3.8,Sale,Completed,2025-02-02T16:17:00
JO-2504-4368-29020,Y Mall,Y Mall Tla'a Al-Ali,2025-02-02 16:09:00,0.24,3.27,Sale,Completed,2025-02-02T16:09:00
JO-2504-2921-28810,C Mall,C Mall Irbid,2025-02-02 15:59:00,0.36,4.77,Sale,Completed,2025-02-02T15:59:00
JO-2504-9695-23403,Z Mall,Z Mall Al Jubeiha,2025-02-02 15:39:00,0.15,2.04,Sale,Completed,2025-02-02T15:39:00
JO-2504-7831-97283,Y Mall,Y Mall Shmeisani,2025-02-02 15:27:00,1.87,25.23,Sale,Completed,2025-02-02T15:27:00
JO-2504-1580-57028,C Mall,C Mall Irbid,2025-02-02 15:19:00,0.06,0.8,Sale,Completed,2025-02-02T15:19:00
JO-2504-2080-18649,Z Mall,Z Mall Gardens,2025-02-02 15:02:00,0.44,5.97,Sale,Completed,2025-02-02T15:02:00
JO-2504-9547-69908,Z Mall,Z Mall Gardens,2025-02-02 14:44:00,0.58,7.8,Sale,Completed,2025-02-02T14:44:00
JO-2504-7045-91707,C Mall,C Mall Aqaba,2025-02-02 14:36:00,0.96,13.02,Sale,Completed,2025-02-02T14:36:00
JO-2504-4311-89012,C Mall,C Mall Irbid,2025-02-02 14:35:00,0.72,9.79,Sale,Completed,2025-02-02T14:35:00
JO-2504-2052-45224,Z Mall,Z Mall Al Bayader,2025-02-02 14:17:00,6.33,85.52,Sale,Completed,2025-02-02T14:17:00
JO-2504-5678-43753,Y Mall,Y Mall Dabouq,2025-02-02 14:12:00,0.24,3.27,Sale,Completed,2025-02-02T14:12:00
JO-2504-2469-27811,Y Mall,Y Mall Tla'a Al-Ali,2025-02-02 14:11:00,0.27,3.65,Sale,Completed,2025-02-02T14:11:00
JO-2504-9473-89813,Y Mall,Y Mall Tla'a Al-Ali,2025-02-02 14:07:00,0.24,3.27,Sale,Completed,2025-02-02T14:07:00
JO-2504-3730-42892,Y Mall,Y Mall Dabouq,2025-02-02 13:53:00,0.47,6.4,Sale,Completed,2025-02-02T13:53:00
JO-2504-8925-55208,C Mall,C Mall Irbid,2025-02-02 13:50:00,0.06,0.8,Sale,Completed,2025-02-02T13:50:00
JO-2504-7128-97149,Y Mall,Y Mall Tla'a Al-Ali,2025-02-02 13:42:00,0.72,9.75,Sale,Completed,2025-02-02T13:42:00
JO-2504-4134-36909,Y Mall,Y Mall Dabouq,2025-02-02 13:37:00,0.51,7.02,Sale,Completed,2025-02-02T13:37:00
JO-2504-8714-44292,Z Mall,Z Mall Gardens,2025-02-02 13:23:00,0.24,3.27,Sale,Completed,2025-02-02T13:23:00
JO-2504-9618-65324,C Mall,C Mall Irbid,2025-02-02 13:20:00,0.66,8.96,Sale,Completed,2025-02-02T13:20:00
JO-2504-4752-59212,Y Mall,Y Mall Tla'a Al-Ali,2025-02-02 13:19:00,0.24,3.27,Sale,Completed,2025-02-02T13:19:00
JO-2504-6534-11474,Y Mall,Y Mall Tla'a Al-Ali,2025-02-02 13:19:00,0.24,3.27,Sale,Completed,2025-02-02T13:19:00
JO-2504-4530-72934,C Mall,C Mall Irbid,2025-02-02 13:14:00,0.24,3.27,Sale,Completed,2025-02-02T13:14:00
JO-2504-9329-93583,Z Mall,Z Mall Gardens,2025-02-02 13:06:00,0.36,4.77,Sale,Completed,2025-02-02T13:06:00
JO-2504-5817-63158,Y Mall,Y Mall Shmeisani,2025-02-02 12:53:00,0.66,8.96,Sale,Completed,2025-02-02T12:53:00
JO-2504-1258-38306,Z Mall,Z Mall Gardens,2025-02-02 12:32:00,0.28,3.8,Sale,Completed,2025-02-02T12:32:00
JO-2504-5479-17889,Y Mall,Y Mall Tla'a Al-Ali,2025-02-02 12:03:00,0.24,3.27,Sale,Completed,2025-02-02T12:03:00
JO-2504-8487-64954,Y Mall,Y Mall Shmeisani,2025-02-02 11:56:00,0.81,11.0,Sale,Completed,2025-02-02T11:56:00
JO-2504-5847-85381,C Mall,C Mall Irbid,2025-02-02 11:48:00,0.66,8.96,Sale,Completed,2025-02-02T11:48:00
JO-2504-7542-25176,C Mall,C Mall Irbid,2025-02-02 11:35:00,0.39,5.31,Sale,Completed,2025-02-02T11:35:00
JO-2504-9998-37393,C Mall,C Mall Amman,2025-02-02 11:13:00,1.76,23.88,Sale,Completed,2025-02-02T11:13:00
JO-2504-1697-52346,Y Mall,Y Mall Shmeisani,2025-02-02 10:47:00,0.65,8.79,Sale,Completed,2025-02-02T10:47:00
JO-2504-5378-35790,Y Mall,Y Mall Shmeisani,2025-02-02 10:45:00,0.28,3.8,Sale,Completed,2025-02-02T10:45:00
JO-2504-9643-12737,C Mall,C Mall Amman,2025-02-02 10:40:00,0.42,5.72,Sale,Completed,2025-02-02T10:40:00
JO-2504-3033-46421,Z Mall,Z Mall Al Bayader,2025-02-01 19:32:00,0.66,8.96,Sale,Completed,2025-02-01T19:32:00
JO-2504-6604-50532,Y Mall,Y Mall Tla'a Al-Ali,2025-02-01 18:59:00,0.66,8.96,Sale,Completed,2025-02-01T18:59:00
JO-2504-9970-65148,Z Mall,Z Mall Gardens,2025-02-01 18:47:00,0.25,3.4,Sale,Completed,2025-02-01T18:47:00
JO-2504-2658-57546,Y Mall,Y Mall Shmeisani,2025-02-01 18:43:00,0.1,1.36,Sale,Completed,2025-02-01T18:43:00
JO-2504-9483-23326,C Mall,C Mall Aqaba,2025-02-01 18:15:00,1.46,19.7,Sale,Completed,2025-02-01T18:15:00
JO-2504-2238-70374,Z Mall,Z Mall Gardens,2025-02-01 17:37:00,0.75,10.15,Sale,Completed,2025-02-01T17:37:00
JO-2504-8102-81959,Y Mall,Y Mall Shmeisani,2025-02-01 17:37:00,1.97,26.7,Sale,Completed,2025-02-01T17:37:00
JO-2504-4662-57767,C Mall,C Mall Irbid,2025-02-01 17:29:00,0.74,9.93,Sale,Completed,2025-02-01T17:29:00
JO-2504-2240-19740,Y Mall,Y Mall Shmeisani,2025-02-01 17:19:00,0.66,8.96,Sale,Completed,2025-02-01T17:19:00
JO-2504-1131-51088,Y Mall,Y Mall Tla'a Al-Ali,2025-02-01 16:58:00,0.5,6.85,Sale,Completed,2025-02-01T16:58:00
JO-2504-5806-46428,Z Mall,Z Mall Al Bayader,2025-02-01 16:08:00,0.06,0.8,Sale,Completed,2025-02-01T16:08:00
JO-2504-4565-19724,Y Mall,Y Mall Tla'a Al-Ali,2025-02-01 16:01:00,0.71,9.64,Sale,Completed,2025-02-01T16:01:00
JO-2504-4091-41272,C Mall,C Mall Irbid,2025-02-01 16:00:00,1.41,19.05,Sale,Completed,2025-02-01T16:00:00
JO-2504-1999-12415,C Mall,C Mall Aqaba,2025-02-01 15:56:00,0.66,8.96,Sale,Completed,2025-02-01T15:56:00
JO-2504-6779-40620,C Mall,C Mall Irbid,2025-02-01 15:51:00,1.67,22.51,Sale,Completed,2025-02-01T15:51:00
JO-2504-5780-30295,Z Mall,Z Mall Al Jubeiha,2025-02-01 14:59:00,1.35,18.35,Sale,Completed,2025-02-01T14:59:00
JO-2504-2909-26640,C Mall,C Mall Amman,2025-02-01 14:56:00,1.34,18.27,Sale,Completed,2025-02-01T14:56:00
JO-2504-4698-30603,Y Mall,Y Mall Dabouq,2025-02-01 14:51:00,0.48,6.55,Sale,Completed,2025-02-01T14:51:00
JO-2504-7208-39070,Y Mall,Y Mall Tla'a Al-Ali,2025-02-01 14:48:00,0.66,8.9,Sale,Completed,2025-02-01T14:48:00
JO-2504-9567-61152,Y Mall,Y Mall Shmeisani,2025-02-01 14:38:00,0.24,3.27,Sale,Completed,2025-02-01T14:38:00
JO-2504-4555-48225,Y Mall,Y Mall Tla'a Al-Ali,2025-02-01 14:36:00,1.32,17.91,Sale,Completed,2025-02-01T14:36:00
JO-2504-3228-62476,Z Mall,Z Mall Al Jubeiha,2025-02-01 14:36:00,0.24,3.27,Sale,Completed,2025-02-01T14:36:00
JO-2504-2551-22529,C Mall,C Mall Amman,2025-02-01 14:29:00,0.66,8.96,Sale,Completed,2025-02-01T14:29:00
JO-2504-1004-65729,Z Mall,Z Mall Al Bayader,2025-02-01 14:24:00,0.42,5.67,Sale,Completed,2025-02-01T14:24:00
JO-2504-5648-73211,Z Mall,Z Mall Al Jubeiha,2025-02-01 14:24:00,0.24,3.27,Sale,Completed,2025-02-01T14:24:00
JO-2504-8084-98377,C Mall,C Mall Irbid,2025-02-01 14:22:00,0.48,6.55,Sale,Completed,2025-02-01T14:22:00
JO-2504-6286-69718,Y Mall,Y Mall Tla'a Al-Ali,2025-02-01 14:07:00,0.86,11.74,Sale,Completed,2025-02-01T14:07:00
JO-2504-1639-32209,Y Mall,Y Mall Shmeisani,2025-02-01 14:05:00,0.66,8.96,Sale,Completed,2025-02-01T14:05:00
JO-2504-6393-93885,C Mall,C Mall Aqaba,2025-02-01 14:04:00,0.24,3.27,Sale,Completed,2025-02-01T14:04:00
JO-2504-7930-81189,Z Mall,Z Mall Al Jubeiha,2025-02-01 13:57:00,0.5,6.8,Sale,Completed,2025-02-01T13:57:00
JO-2504-2274-65766,Z Mall,Z Mall Gardens,2025-02-01 13:33:00,0.36,4.88,Sale,Completed,2025-02-01T13:33:00
JO-2504-1483-75530,Y Mall,Y Mall Tla'a Al-Ali,2025-02-01 13:07:00,0.24,3.27,Sale,Completed,2025-02-01T13:07:00
JO-2504-4958-83409,Z Mall,Z Mall Al Bayader,2025-02-01 13:03:00,0.34,4.54,Sale,Completed,2025-02-01T13:03:00
JO-2504-8281-74204,C Mall,C Mall Amman,2025-02-01 13:00:00,0.57,7.61,Sale,Completed,2025-02-01T13:00:00
JO-2504-2997-90697,Z Mall,Z Mall Al Bayader,2025-02-01 12:49:00,0.24,3.27,Sale,Completed,2025-02-01T12:49:00
JO-2504-3241-62426,Y Mall,Y Mall Dabouq,2025-02-01 12:44:00,0.66,8.96,Sale,Completed,2025-02-01T12:44:00
JO-2504-4445-25736,Z Mall,Z Mall Gardens,2025-02-01 12:39:00,0.24,3.27,Sale,Completed,2025-02-01T12:39:00
JO-2504-3901-66477,Z Mall,Z Mall Al Bayader,2025-02-01 12:29:00,0.52,7.07,Sale,Completed,2025-02-01T12:29:00
JO-2504-8598-58998,Z Mall,Z Mall Al Bayader,2025-02-01 12:27:00,0.24,3.27,Sale,Completed,2025-02-01T12:27:00
JO-2504-9836-42025,Y Mall,Y Mall Shmeisani,2025-02-01 12:20:00,1.32,17.91,Sale,Completed,2025-02-01T12:20:00
JO-2504-2299-61775,Y Mall,Y Mall Shmeisani,2025-02-01 12:19:00,1.44,19.4,Sale,Completed,2025-02-01T12:19:00
JO-2504-8301-26935,Z Mall,Z Mall Al Bayader,2025-02-01 11:57:00,0.28,3.8,Sale,Completed,2025-02-01T11:57:00
JO-2504-9524-22911,Y Mall,Y Mall Shmeisani,2025-02-01 11:48:00,0.05,0.68,Sale,Completed,2025-02-01T11:48:00
JO-2504-3798-90553,Y Mall,Y Mall Dabouq,2025-02-01 11:27:00,0.06,0.8,Sale,Completed,2025-02-01T11:27:00
JO-2504-6811-84303,C Mall,C Mall Amman,2025-02-01 11:24:00,0.46,6.24,Sale,Completed,2025-02-01T11:24:00
JO-2504-5904-15848,Z Mall,Z Mall Gardens,2025-02-01 11:15:00,0.66,8.96,Sale,Completed,2025-02-01T11:15:00
JO-2504-4847-99178,Y Mall,Y Mall Dabouq,2025-02-01 11:00:00,0.39,5.31,Sale,Completed,2025-02-01T11:00:00
JO-2504-4460-27565,C Mall,C Mall Irbid,2025-02-01 10:18:00,0.24,3.27,Sale,Completed,2025-02-01T10:18:00
JO-2504-2653-85130,Z Mall,Z Mall Al Jubeiha,2025-01-31 19:47:00,1.5,20.23,Sale,Completed,2025-01-31T19:47:00
JO-2504-2069-38371,Z Mall,Z Mall Al Bayader,2025-01-31 19:45:00,1.1,14.91,Sale,Completed,2025-01-31T19:45:00
JO-2504-9121-94749,Y Mall,Y Mall Dabouq,2025-01-31 19:03:00,1.82,24.42,Sale,Completed,2025-01-31T19:03:00
JO-2504-8517-72156,C Mall,C Mall Irbid,2025-01-31 18:54:00,0.66,8.96,Sale,Completed,2025-01-31T18:54:00
JO-2504-7747-86803,C Mall,C Mall Irbid,2025-01-31 18:48:00,0.69,9.3,Sale,Completed,2025-01-31T18:48:00
JO-2504-2167-99826,Y Mall,Y Mall Tla'a Al-Ali,2025-01-31 18:38:00,0.66,8.96,Sale,Completed,2025-01-31T18:38:00
JO-2504-4278-10043,Z Mall,Z Mall Al Jubeiha,2025-01-31 18:31:00,1.32,17.91,Sale,Completed,2025-01-31T18:31:00
JO-2504-4221-27218,Z Mall,Z Mall Al Bayader,2025-01-31 18:27:00,0.36,4.77,Sale,Completed,2025-01-31T18:27:00
JO-2504-5724-55410,Y Mall,Y Mall Dabouq,2025-01-31 18:26:00,0.05,0.68,Sale,Completed,2025-01-31T18:26:00
JO-2504-4706-67656,Y Mall,Y Mall Tla'a Al-Ali,2025-01-31 18:25:00,0.41,5.45,Sale,Completed,2025-01-31T18:25:00
JO-2504-9689-98468,C Mall,C Mall Irbid,2025-01-31 18:06:00,0.06,0.8,Sale,Completed,2025-01-31T18:06:00
JO-2504-4294-71817,Z Mall,Z Mall Gardens,2025-01-31 18:02:00,1.74,23.63,Sale,Completed,2025-01-31T18:02:00
JO-2504-9556-16859,Z Mall,Z Mall Al Jubeiha,2025-01-31 17:36:00,0.06,0.8,Sale,Completed,2025-01-31T17:36:00
JO-2504-5570-40956,Y Mall,Y Mall Tla'a Al-Ali,2025-01-31 17:31:00,0.66,8.96,Sale,Completed,2025-01-31T17:31:00
JO-2504-4757-73574,Y Mall,Y Mall Dabouq,2025-01-31 17:15:00,0.27,3.68,Sale,Completed,2025-01-31T17:15:00
JO-2504-6955-30643,C Mall,C Mall Amman,2025-01-31 17:04:00,0.66,8.96,Sale,Completed,2025-01-31T17:04:00
JO-2504-4920-17182,Y Mall,Y Mall Tla'a Al-Ali,2025-01-31 17:03:00,1.41,18.97,Sale,Completed,2025-01-31T17:03:00
JO-2504-1302-80092,Z Mall,Z Mall Al Jubeiha,2025-01-31 16:37:00,1.07,14.41,Sale,Completed,2025-01-31T16:37:00
JO-2504-5827-64892,C Mall,C Mall Irbid,2025-01-31 16:34:00,0.2,2.77,Sale,Completed,2025-01-31T16:34:00
JO-2504-7599-47299,Z Mall,Z Mall Al Jubeiha,2025-01-31 16:30:00,3.76,50.76,Sale,Completed,2025-01-31T16:30:00
JO-2504-6735-34136,Z Mall,Z Mall Al Bayader,2025-01-31 16:15:00,0.66,8.96,Sale,Completed,2025-01-31T16:15:00
JO-2504-2903-98766,C Mall,C Mall Amman,2025-01-31 16:13:00,0.66,8.96,Sale,Completed,2025-01-31T16:13:00
JO-2504-8917-24908,Z Mall,Z Mall Gardens,2025-01-31 16:03:00,0.66,8.96,Sale,Completed,2025-01-31T16:03:00
JO-2504-4970-56408,Y Mall,Y Mall Dabouq,2025-01-31 15:46:00,0.24,3.27,Sale,Completed,2025-01-31T15:46:00
JO-2504-3470-63311,Y Mall,Y Mall Dabouq,2025-01-31 15:41:00,0.66,8.96,Sale,Completed,2025-01-31T15:41:00
JO-2504-4496-96122,C Mall,C Mall Irbid,2025-01-31 15:39:00,0.24,3.27,Sale,Completed,2025-01-31T15:39:00
JO-2504-5211-53607,C Mall,C Mall Aqaba,2025-01-31 15:38:00,0.09,1.13,Sale,Completed,2025-01-31T15:38:00
JO-2504-9147-69900,Z Mall,Z Mall Al Bayader,2025-01-31 15:35:00,0.48,6.57,Sale,Completed,2025-01-31T15:35:00
JO-2504-1132-13093,C Mall,C Mall Irbid,2025-01-31 15:33:00,1.08,14.52,Sale,Completed,2025-01-31T15:33:00
JO-2504-8044-23282,Y Mall,Y Mall Tla'a Al-Ali,2025-01-31 15:32:00,0.24,3.27,Sale,Completed,2025-01-31T15:32:00
JO-2504-1427-25029,Z Mall,Z Mall Gardens,2025-01-31 15:29:00,1.46,19.73,Sale,Completed,2025-01-31T15:29:00
JO-2504-5924-44958,Z Mall,Z Mall Al Bayader,2025-01-31 15:27:00,1.27,17.07,Sale,Completed,2025-01-31T15:27:00
JO-2504-4313-10356,Z Mall,Z Mall Al Jubeiha,2025-01-31 15:26:00,0.75,10.01,Sale,Completed,2025-01-31T15:26:00
JO-2504-7374-20125,C Mall,C Mall Aqaba,2025-01-31 15:19:00,0.66,8.96,Sale,Completed,2025-01-31T15:19:00
JO-2504-8131-36983,Z Mall,Z Mall Al Bayader,2025-01-31 15:14:00,0.11,1.48,Sale,Completed,2025-01-31T15:14:00
JO-2504-2857-82539,C Mall,C Mall Amman,2025-01-31 15:13:00,0.43,5.83,Sale,Completed,2025-01-31T15:13:00
JO-2504-7553-19085,C Mall,C Mall Irbid,2025-01-31 15:00:00,0.42,5.67,Sale,Completed,2025-01-31T15:00:00
JO-2504-1736-66548,Z Mall,Z Mall Al Bayader,2025-01-31 14:58:00,0.36,4.77,Sale,Completed,2025-01-31T14:58:00
JO-2504-7011-29244,Z Mall,Z Mall Al Jubeiha,2025-01-31 14:41:00,0.48,6.55,Sale,Completed,2025-01-31T14:41:00
JO-2504-8937-53072,Z Mall,Z Mall Gardens,2025-01-31 14:35:00,0.05,0.68,Sale,Completed,2025-01-31T14:35:00
